Geo_FIPS	Geo_GEOID	Geo_NAME	Geo_QName	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_FILEID	Geo_LOGRECNO	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATECE	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_PLACESE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITSCE	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_UACP	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_VTD	Geo_ZCTA3	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_TAZ	Geo_UGA	Geo_BTTR	Geo_BTBG	Geo_PUMA5	Geo_PUMA1	SE_A00002_001	SE_A00002_002	SE_A00002_003	SE_A02001_001	SE_A02001_002	SE_A02001_003	SE_A01001_001	SE_A01001_002	SE_A01001_003	SE_A01001_004	SE_A01001_005	SE_A01001_006	SE_A01001_007	SE_A01001_008	SE_A01001_009	SE_A01001_010	SE_A01001_011	SE_A01001_012	SE_A01001_013	SE_A03001_001	SE_A03001_002	SE_A03001_003	SE_A03001_004	SE_A03001_005	SE_A03001_006	SE_A03001_007	SE_A03001_008	SE_A12001_001	SE_A12001_002	SE_A12001_003	SE_A12001_004	SE_A12001_005	SE_A12001_006	SE_A12001_007	SE_A12001_008	SE_A12003_001	SE_A12003_002	SE_A12003_003	SE_A17002_001	SE_A17002_002	SE_A17002_003	SE_A17002_004	SE_A17002_005	SE_A17002_006	SE_A17002_007	SE_A17005_001	SE_A17005_002	SE_A17005_003	SE_A14006_001	SE_A10018_001	SE_A10018_002	SE_A10018_003	SE_A14026_001	SE_A14026_002	SE_A14026_003	SE_A14026_004	SE_A14026_005	SE_A10044_001	SE_A10044_002	SE_A10044_003	SE_A10047_001	SE_A10047_002	SE_A10047_003	SE_A10047_004	SE_A10036_001	SE_A18009_001	SE_A10041_001	SE_A10041_002	SE_A10041_003	SE_A10041_004	SE_A10041_005	SE_A10041_006	SE_A10041_007	SE_A10041_008	SE_B09001_001	SE_B09001_002	SE_B09001_003	SE_B09001_004	SE_B09001_005	SE_B09001_006	SE_B09001_007	SE_B09001_008
"91791730"	"86000US91730"	"91730 ZCTA5"	"91730 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040829"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91730"	""	""	""	""	""	""	""	""	""	""	""	""	68807	4753.832	14.4740068293753	68807	33906	34901	68807	4306	4316	4819	2890	7698	12161	10030	8674	7486	4028	1723	676	68807	41289	8834	521	7926	438	5888	3911	44778	5193	9767	16984	8182	3414	763	475	4085	191	3894	54450	35266	17	35249	31774	3475	19184	35249	31774	3475	63567	23234	1060	22174	27891	52002	77140	111325	182076	24642	23234	1408	1408	673	146	589	326200	1511	10426	7977	1200	441	759	75	6702	2449	29097	2972	8328	4985	4943	3435	2433	2001
"91791731"	"86000US91731"	"91731 ZCTA5"	"91731 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040830"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91731"	""	""	""	""	""	""	""	""	""	""	""	""	30179	7912.45	3.81411574107679	30179	15214	14965	30179	1544	2210	2071	1313	2981	4584	4151	3657	3292	2416	1301	659	30179	14576	143	105	8731	114	6024	486	20060	7874	6055	3914	1714	374	90	39	1728	110	1618	23939	13447	0	13447	12061	1386	10492	13447	12061	1386	34554	8345	1167	7178	17603	27609	42500	69531	135132	9128	8345	783	783	454	13	316	383800	1034	3023	1622	125	58	67	10	1487	1401	11598	475	2963	2387	2303	2059	1109	302
"91791732"	"86000US91732"	"91732 ZCTA5"	"91732 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040831"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91732"	""	""	""	""	""	""	""	""	""	""	""	""	62855	13618.91	4.6152754375696	62855	30766	32089	62855	3899	4192	4558	2729	6516	9590	8581	8225	7471	3898	2365	831	62855	32356	321	332	18409	225	10435	777	40961	16143	11250	8543	4233	540	143	109	3397	231	3166	49216	29608	57	29551	26691	2860	19608	29551	26691	2860	44421	16134	1506	14628	20969	36402	53318	84622	156201	17019	16134	885	885	482	92	311	374400	1171	6806	4786	407	82	325	38	4341	2020	25192	872	5511	5183	5326	4678	3048	574
"91791733"	"86000US91733"	"91733 ZCTA5"	"91733 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040832"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91733"	""	""	""	""	""	""	""	""	""	""	""	""	44622	6678.998	6.68094292328768	44622	22349	22273	44622	3114	3268	2956	2116	4779	6276	5814	6077	4983	2751	1758	730	44622	25872	94	275	9126	61	8478	716	28389	14091	7612	4300	1677	536	124	49	2536	93	2443	34630	19681	5	19676	18384	1292	14949	19676	18384	1292	40841	11216	1183	10033	20419	33345	49920	78050	135953	11823	11216	607	607	455	30	122	363600	1130	4594	2871	206	60	146	18	2647	1723	17096	1144	3628	3553	3115	3560	1656	440
"91791737"	"86000US91737"	"91737 ZCTA5"	"91737 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040833"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91737"	""	""	""	""	""	""	""	""	""	""	""	""	25508	3044.96	8.37712221060484	25508	12251	13257	25508	955	1465	1694	1488	2710	3076	2976	4238	3909	2147	527	323	25508	17448	2106	61	3049	43	1447	1354	17196	1085	3011	7014	3833	1719	257	277	1762	54	1708	20933	14153	35	14118	13056	1062	6780	14118	13056	1062	99333	8201	281	7920	45755	83821	113298	167338	250001	8404	8201	203	203	55	122	26	522100	1650	5737	4644	1029	238	791	60	3555	1093	12029	854	3207	2464	2090	1511	1146	757
"91791739"	"86000US91739"	"91739 ZCTA5"	"91739 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040834"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91739"	""	""	""	""	""	""	""	""	""	""	""	""	38681	1316.163	29.3892265137908	38681	19804	18877	38681	2311	2773	2904	1826	3645	5235	6178	6596	4022	2282	676	233	38681	22072	3542	504	7231	0	3655	1677	25222	1898	4345	8249	6434	2975	861	460	2072	10	2062	30022	20750	0	20750	18973	1777	9272	20750	18973	1777	100336	11533	369	11164	47868	83257	115622	183448	250001	11836	11533	303	303	149	20	134	500100	1708	7954	6935	1648	521	1127	18	5269	1019	17397	1244	3522	3964	2851	2206	2153	1457
"91791740"	"86000US91740"	"91740 ZCTA5"	"91740 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040835"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91740"	""	""	""	""	""	""	""	""	""	""	""	""	26555	5334.607	4.9778736426578	26555	12974	13581	26555	1269	1644	1569	1109	2400	3480	3146	4131	3663	1982	1457	705	26555	17776	855	89	2609	22	3767	1437	18564	2482	4318	7255	2874	1416	99	120	1356	1	1355	21729	13413	0	13413	11839	1574	8316	13413	11839	1574	68487	8337	570	7767	32298	56196	82192	126138	181283	8563	8337	226	226	99	15	112	413700	1383	5623	4053	555	142	413	9	3489	1570	10857	1106	2342	1875	1971	1658	1383	522
"91791741"	"86000US91741"	"91741 ZCTA5"	"91741 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040836"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91741"	""	""	""	""	""	""	""	""	""	""	""	""	25780	1739.813	14.8176871861955	25780	13014	12766	25780	1313	1773	1835	1228	2288	2558	3135	4076	3496	2321	1145	612	25780	19893	349	71	2732	47	1577	1111	17343	976	2782	6232	4317	2104	545	387	1397	0	1397	20476	13197	0	13197	12077	1120	7279	13197	12077	1120	88612	8753	420	8333	32249	70894	108823	169270	250001	9101	8753	348	348	72	65	211	594700	1612	6314	4596	969	221	748	51	3576	1718	10963	1527	2334	1491	1831	1750	1525	505
"91791744"	"86000US91744"	"91744 ZCTA5"	"91744 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040837"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91744"	""	""	""	""	""	""	""	""	""	""	""	""	86638	9856.948	8.78953570441253	86638	42971	43667	86638	5873	5866	6085	3987	10095	13935	11107	11030	9664	5381	2613	1002	86638	36895	1258	584	8712	94	37075	2020	54732	21019	16018	12329	4267	864	186	49	5577	245	5332	67630	42475	50	42425	38513	3912	25155	42425	38513	3912	60784	18454	1884	16570	27314	50464	73158	108584	169018	19229	18454	775	775	186	107	482	338600	1243	12305	9011	1103	406	697	55	7853	3294	36843	2468	8894	6942	6984	6780	3827	948
"91791745"	"86000US91745"	"91745 ZCTA5"	"91745 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040838"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91745"	""	""	""	""	""	""	""	""	""	""	""	""	54043	4219.484	12.8079635890205	54043	27021	27022	54043	2591	2988	3270	1849	4973	6775	6816	7367	7735	5006	3424	1249	54043	21666	570	204	21530	87	8554	1432	38372	4930	8623	11348	9320	3046	627	478	2464	31	2433	44531	25891	49	25842	24247	1595	18640	25842	24247	1595	79280	16003	1168	14835	35137	63263	96190	140958	225580	16967	16003	964	964	243	257	464	517900	1713	12168	8349	1305	362	943	60	6984	3819	22568	1061	4482	3521	4284	5279	2976	965
"91791746"	"86000US91746"	"91746 ZCTA5"	"91746 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040839"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91746"	""	""	""	""	""	""	""	""	""	""	""	""	31319	5623.038	5.56976557420343	31319	15346	15973	31319	1956	1782	2376	1582	3524	4741	4075	4230	3116	2311	1174	452	31319	13135	332	139	3279	30	13419	985	20099	7261	6275	4512	1529	411	79	32	2008	71	1937	24728	15132	0	15132	13399	1733	9596	15132	13399	1733	61357	6704	634	6070	28191	50706	75615	108626	170207	6918	6704	214	214	75	12	127	350300	1317	4866	3624	409	233	176	17	3198	1242	12766	810	3057	2674	2569	1711	1473	472
"91791748"	"86000US91748"	"91748 ZCTA5"	"91748 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040840"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91748"	""	""	""	""	""	""	""	""	""	""	""	""	46565	3218.469	14.4680608558804	46565	23156	23409	46565	2423	2219	2035	1559	4499	6880	5974	6782	6707	4356	2140	991	46565	10974	422	198	27860	82	5708	1321	33830	5118	7161	9037	9550	2355	339	270	2311	62	2249	39437	23474	35	23439	22212	1227	15963	23439	22212	1227	61740	13505	964	12541	26196	49516	79290	131100	216190	14232	13505	727	727	182	50	495	530200	1430	8600	5619	786	176	610	81	4752	2981	20617	1223	5402	3538	3573	3607	2551	723
"91791750"	"86000US91750"	"91750 ZCTA5"	"91750 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040841"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91750"	""	""	""	""	""	""	""	""	""	""	""	""	34156	1353.591	25.2336273372695	34156	16874	17282	34156	1976	1843	1938	1633	3250	3628	3825	4596	5104	3552	2017	794	34156	25594	1548	211	2578	30	2477	1718	23516	2202	3834	8489	5349	2426	685	531	1904	8	1896	27890	16698	81	16617	15498	1119	11192	16617	15498	1119	78375	11818	722	11096	32183	62654	98205	144092	241690	12259	11818	441	441	19	48	374	507000	1408	8612	5574	1177	262	915	99	4298	3038	14123	1429	3448	2699	2136	2414	1400	597
"91791752"	"86000US91752"	"91752 ZCTA5"	"91752 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040842"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91752"	""	""	""	""	""	""	""	""	""	""	""	""	29801	1975.245	15.0872421030522	29801	14745	15056	29801	1821	2021	2136	1585	3179	4314	3990	3737	3779	2161	739	339	29801	16721	2009	106	1990	45	7686	1244	19059	4586	5316	5975	2240	724	142	76	1949	96	1853	23239	14931	20	14911	13311	1600	8308	14911	13311	1600	64960	8129	488	7641	26205	51075	79717	120757	203307	8736	8129	607	607	147	134	326	359000	1227	4990	3774	587	171	416	0	3187	1216	12434	673	2784	2299	2071	1763	1978	866
"91791754"	"86000US91754"	"91754 ZCTA5"	"91754 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040843"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91754"	""	""	""	""	""	""	""	""	""	""	""	""	33514	7393.867	4.53267582706947	33514	15804	17710	33514	1738	1736	1701	949	2534	4586	4285	4494	4658	3212	2520	1101	33514	5280	125	133	20249	128	6685	914	24856	4525	5616	6342	5636	1974	414	349	1150	59	1091	28072	16119	19	16100	15052	1048	11953	16100	15052	1048	58833	10828	988	9840	19987	44650	76872	125323	219559	11868	10828	1040	1040	89	149	802	539600	1211	5945	3530	654	31	623	0	2876	2415	14097	710	3120	2665	3600	2486	1258	258
"91791755"	"86000US91755"	"91755 ZCTA5"	"91755 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040844"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91755"	""	""	""	""	""	""	""	""	""	""	""	""	27487	8843.668	3.10809934254522	27487	13493	13994	27487	1038	1021	1477	847	2054	3780	3652	4199	4226	2409	1867	917	27487	4005	130	263	19506	158	2839	586	21050	5144	5661	4447	4197	1165	301	135	983	40	943	23651	13809	0	13809	12609	1200	9842	13809	12609	1200	48350	8761	961	7800	19417	39258	63410	112305	204641	9163	8761	402	402	28	0	374	523700	1279	4286	2541	422	43	379	16	2103	1745	11641	323	2710	2411	3494	1762	712	229
"91791759"	"86000US91759"	"91759 ZCTA5"	"91759 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040845"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91759"	""	""	""	""	""	""	""	""	""	""	""	""	417	5.067466	82.2896538516781	417	220	197	417	10	10	26	10	30	41	43	76	76	62	30	3	417	404	4	5	4	0	0	0	331	3	35	146	67	63	7	10	21	0	21	366	243	0	243	237	6	123	243	237	6	56250	217	0	217	30077	40125	68786	125125	174352	362	217	145	145	5	8	132	376700	1500	137	59	3	3	0	6	50	78	196	14	15	51	39	47	26	4
"91791761"	"86000US91761"	"91761 ZCTA5"	"91761 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040846"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91761"	""	""	""	""	""	""	""	""	""	""	""	""	59933	2054.566	29.1706401728502	59933	29116	30817	59933	3941	4190	4617	3498	7236	8922	8333	8555	5968	3145	1206	322	59933	28827	3532	403	3998	132	20033	3008	36451	9668	9131	11438	4726	1195	198	95	4366	109	4257	45979	30841	7	30834	28429	2405	15138	30834	28429	2405	65154	16392	851	15541	29518	53028	77286	109309	168406	17365	16392	973	973	369	182	422	310400	1348	10526	8399	1205	442	763	100	7094	2127	26360	2230	6940	5378	4611	2875	2791	1535
"91791762"	"86000US91762"	"91762 ZCTA5"	"91762 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040847"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91762"	""	""	""	""	""	""	""	""	""	""	""	""	58223	4273.473	13.6242808846991	58223	28831	29392	58223	4578	4573	4554	2545	6005	8822	8411	7619	5556	3161	1476	923	58223	27416	3498	574	2668	128	21703	2236	35968	10901	10049	10459	3280	941	231	107	3224	130	3094	43551	27613	9	27604	24949	2655	15938	27604	24949	2655	50309	16967	1159	15808	21608	40091	59088	90201	151645	18041	16967	1074	1074	353	141	580	292700	1198	8308	6530	841	311	530	39	5650	1778	23900	1682	6522	4752	4547	2820	2332	1245
"91791763"	"86000US91763"	"91763 ZCTA5"	"91763 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040848"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91763"	""	""	""	""	""	""	""	""	""	""	""	""	37786	7307.156	5.17109538731454	37786	18549	19237	37786	2449	2680	2690	1975	4807	5624	5094	4863	3659	2466	1062	417	37786	15023	1288	195	3797	98	16172	1213	23185	6705	6713	6424	2725	422	138	58	2180	137	2043	29282	18458	0	18458	16734	1724	10824	18458	16734	1724	50573	10365	775	9590	24763	42552	60847	95345	149813	11104	10365	739	739	211	37	491	281500	1173	5919	4200	378	156	222	52	3770	1719	15977	1110	4223	3223	2660	2212	1729	820
"91791764"	"86000US91764"	"91764 ZCTA5"	"91764 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040849"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91764"	""	""	""	""	""	""	""	""	""	""	""	""	54303	6782.809	8.00597531726016	54303	26670	27633	54303	3801	4731	4418	2200	6232	9607	7796	6466	4811	2309	1314	618	54303	26806	3447	307	2895	338	18292	2218	32921	10011	9334	8802	3463	956	238	117	3070	123	2947	40710	27641	0	27641	24724	2917	13069	27641	24724	2917	50728	15566	945	14621	23841	41457	60492	89336	142319	16825	15566	1259	1259	434	83	742	274900	1336	7129	5457	597	215	382	15	4845	1672	23298	1412	7521	5198	3671	2474	1846	1176
"91791765"	"86000US91765"	"91765 ZCTA5"	"91765 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040850"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91765"	""	""	""	""	""	""	""	""	""	""	""	""	47493	2510.265	18.9195193182362	47493	22859	24634	47493	2145	2279	2953	2083	4022	6874	5451	7111	7681	4439	1763	692	47493	13682	2175	265	24688	432	4401	1850	34011	2473	4830	9518	11275	3864	1305	746	2306	7	2299	39419	24726	6	24720	22980	1740	14693	24720	22980	1740	90690	15008	704	14304	36332	70786	108670	154438	248353	15778	15008	770	770	227	230	313	596700	1841	11396	8240	1742	349	1393	88	6410	3156	21066	630	4054	4048	4225	4098	3155	856
"91791766"	"86000US91766"	"91766 ZCTA5"	"91766 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040851"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91766"	""	""	""	""	""	""	""	""	""	""	""	""	72100	7092.244	10.1660347461069	72100	35725	36375	72100	5269	5507	5866	3529	9561	11110	10229	8518	7108	3215	1605	583	72100	43915	3570	1040	7795	146	12853	2781	42368	14989	10351	10180	5119	1353	190	186	4898	201	4697	54280	33693	21	33672	30247	3425	20587	33672	30247	3425	50412	17809	1344	16465	24434	42249	61863	93243	153753	18693	17809	884	884	278	158	448	314600	1214	9392	6973	974	307	667	46	5953	2419	28448	2237	7680	5712	4503	4151	2894	1271
"91791767"	"86000US91767"	"91767 ZCTA5"	"91767 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040852"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91767"	""	""	""	""	""	""	""	""	""	""	""	""	49483	8803.722	5.62069090667602	49483	24599	24884	49483	3519	3456	3078	2018	6180	7870	6618	6408	4845	2857	1702	932	49483	30888	4235	671	4071	221	7504	1893	31232	9075	7846	8653	4136	1158	215	149	2928	42	2886	38759	24661	11	24650	22008	2642	14098	24650	22008	2642	52184	13957	1223	12734	21934	40197	65043	100929	166496	14538	13957	581	581	122	46	413	314000	1168	7287	5439	766	311	455	71	4602	1848	20886	2049	5880	3687	3441	2735	2468	626
"91791768"	"86000US91768"	"91768 ZCTA5"	"91768 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040853"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91768"	""	""	""	""	""	""	""	""	""	""	""	""	36365	4204.256	8.64956903275228	36365	17854	18511	36365	2628	2193	2436	1723	7497	4670	4163	4094	3642	1811	999	509	36365	17239	2503	566	2388	119	11883	1667	19888	6330	5215	5156	2303	579	217	88	4412	114	4298	28503	17103	27	17076	14770	2306	11400	17076	14770	2306	46964	8140	669	7471	23115	37580	59000	93421	149595	8396	8140	256	256	46	57	153	287600	1118	4146	3117	346	193	153	40	2731	1029	13737	1217	3781	2482	2594	1629	1571	463
"91791770"	"86000US91770"	"91770 ZCTA5"	"91770 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040854"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91770"	""	""	""	""	""	""	""	""	""	""	""	""	63552	9894.747	6.422801958928	63552	31348	32204	63552	3605	2866	3389	2628	5989	8287	8301	9840	8526	5276	3074	1771	63552	12604	167	320	37619	113	11703	1026	45075	15079	12391	10015	5708	1481	253	148	3538	76	3462	52931	30528	5	30523	27949	2574	22403	30523	27949	2574	46862	17107	2227	14880	20611	36612	60522	91807	161079	18010	17107	903	903	107	8	788	447900	1210	8608	5008	733	188	545	71	4204	3600	25854	1275	6965	4804	6322	3625	2244	619
"91791773"	"86000US91773"	"91773 ZCTA5"	"91773 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040855"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91773"	""	""	""	""	""	""	""	""	""	""	""	""	34222	2392.722	14.3025403978706	34222	15983	18239	34222	1834	1929	1912	1397	3567	3959	3978	5061	4471	3703	1564	847	34222	22560	1037	273	4854	132	3123	2243	23583	1765	4392	8770	5534	2257	550	315	1731	28	1703	27975	17217	0	17217	16017	1200	10758	17217	16017	1200	78799	11831	487	11344	31054	63225	98060	138569	250001	12539	11831	708	708	168	217	323	481100	1595	8521	5759	1188	226	962	70	4501	2762	14887	1664	3087	2742	2304	2597	2012	481
"91791775"	"86000US91775"	"91775 ZCTA5"	"91775 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040856"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91775"	""	""	""	""	""	""	""	""	""	""	""	""	25389	8287.208	3.06363736048198	25389	12220	13169	25389	1300	1625	1562	857	1447	2942	3744	3767	3655	2344	1399	747	25389	8212	308	57	12695	6	3339	772	18598	1832	3784	4266	5891	1801	690	334	953	17	936	20622	12621	0	12621	12136	485	8001	12621	12136	485	79637	8164	469	7695	31446	62422	97748	151661	250001	8647	8164	483	483	103	15	365	683600	1361	5547	3830	643	99	544	5	3182	1717	11435	647	2967	2033	2291	1895	1344	258
"91791776"	"86000US91776"	"91776 ZCTA5"	"91776 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040857"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91776"	""	""	""	""	""	""	""	""	""	""	""	""	37843	11114.15	3.40493778349552	37843	18155	19688	37843	1712	1714	1898	1334	3346	5663	5153	6263	5164	2976	1850	770	37843	6280	260	54	24594	170	5969	516	27839	7017	7659	5991	5833	897	242	200	1438	26	1412	32004	20097	28	20069	18760	1309	11907	20069	18760	1309	49443	11593	1011	10582	22837	39387	60584	99824	170109	12769	11593	1176	1176	298	156	722	548900	1283	4633	2882	381	80	301	33	2468	1751	17652	1676	4756	3454	3757	2275	1412	322
"91791780"	"86000US91780"	"91780 ZCTA5"	"91780 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040858"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91780"	""	""	""	""	""	""	""	""	""	""	""	""	35674	9316.534	3.82910615802081	35674	16726	18948	35674	2048	1954	2106	1594	2722	4076	4869	5463	5224	3085	1840	693	35674	8556	330	58	20576	118	5087	949	25250	3770	5360	6982	6530	1942	457	209	2015	43	1972	29296	17337	9	17328	16122	1206	11959	17328	16122	1206	62461	11305	798	10507	24804	49396	78144	122146	204236	12015	11305	710	710	91	62	557	627200	1290	7086	4099	608	97	511	14	3477	2987	14898	726	3582	3249	2596	2574	1821	350
"91791784"	"86000US91784"	"91784 ZCTA5"	"91784 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040859"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91784"	""	""	""	""	""	""	""	""	""	""	""	""	25999	2852.648	9.11398740071383	25999	12548	13451	25999	1124	1285	1787	963	2357	2076	2791	4404	4131	3079	1439	563	25999	19460	836	125	3104	0	1361	1113	18483	750	3527	6516	4560	2063	707	360	1373	14	1359	21617	13460	8	13452	12934	518	8157	13452	12934	518	102209	9158	241	8917	48368	82969	123792	171304	250001	9457	9158	299	299	0	0	299	550000	2170	7797	5902	1443	419	1024	81	4378	1895	12015	1066	3243	2252	1761	1567	1303	823
"91791786"	"86000US91786"	"91786 ZCTA5"	"91786 ZCTA5"	"us"	"860"	"00"	"ACSSF"	"0040860"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"917"	"91786"	""	""	""	""	""	""	""	""	""	""	""	""	52951	5914.472	8.95278588163343	52951	25033	27918	52951	3532	3442	3377	2175	5829	8469	7145	6908	5590	3562	1821	1101	52951	29633	3677	234	3549	66	13430	2362	34596	5080	8266	12663	5805	2123	396	263	2695	34	2661	41835	26775	62	26713	24916	1797	15060	26713	24916	1797	51651	19186	1197	17989	20928	39815	62956	100550	166728	20416	19186	1230	1230	372	93	765	368300	1222	7998	5772	1050	431	619	24	4698	2226	23798	2234	6762	4718	3746	2639	2473	1226
